ActuatorSN,aps_strokeMax_um,sph_S2_OOVreg,sph_S2_gain,sph_S1_OOVreg,sph_S1_gain,sph_strokecenter_x_sensor_offset_lsb,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,sph_strokecenter_y_sensor_offset_lsb,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2
UC4D2760004400A5003+01DE05312+5,384.865455,81,44.8,88,42.294,202.0474848,2.44E-15,0.354493858,8.38E-05,2.45E-08,189.3323859,5.19E-15,0.344996827,8.04E-05,2.25E-08,181.1856299,-0.246575374,0.001675308,118.4331404,-0.349129676,0.001763978
UC4D2750032700A5003+01DE02623+5,384.4633,82,42.294,87,42.294,189.0435737,6.41E-15,0.36465682,8.87E-05,2.55E-08,190.4647655,2.38E-14,0.345081436,8.07E-05,2.50E-08,150.7391723,-0.12938625,0.001677221,135.512613,-0.09086985,0.00166977
UC4D276000KK00A5003+01DE03725+5,382.920395,82,42.294,85,42.294,187.9766868,7.49E-16,0.366926873,9.04E-05,2.44E-08,182.3951856,-2.16E-15,0.355864411,8.54E-05,2.34E-08,115.3318287,0.006556779,0.001666521,130.8414721,-0.077486395,0.001648523
UC4D275003UE00A5003+01DE02318+5,378.341925,84,42.294,91,39.928,187.0765291,7.91E-15,0.357693793,8.68E-05,2.46E-08,185.6910753,-1.90E-14,0.355446285,8.56E-05,2.45E-08,141.4915885,-0.088297741,0.001658124,140.0761877,0.006971381,0.001719491
UC4D276000KG00A5003+01DE03722+5,384.143175,84,42.294,83,42.294,194.3740679,-3.39E-15,0.354816106,8.72E-05,2.79E-08,182.5825851,6.49E-15,0.356566534,8.79E-05,2.77E-08,129.9650155,0.100865803,0.001650405,105.5963848,0.022018946,0.001720434
UC4D275003UG00A5003+01DE02320+5,380.60295,87,39.928,89,42.294,184.5136442,7.02E-15,0.363343898,9.01E-05,2.68E-08,204.381255,5.36E-15,0.339951048,8.49E-05,2.61E-08,151.1703406,-0.037607236,0.001647063,185.3180194,0.069084712,0.001589634
UC4D2760005A00A5003+01DE02720+5,382.92475,83,42.294,87,39.928,184.5438126,4.50E-15,0.363191578,8.82E-05,2.47E-08,185.3773931,-4.50E-15,0.367379179,9.26E-05,2.82E-08,88.34347706,-0.07228584,0.001665446,119.323428,-0.217867863,0.001689317
UC4D2750032800A5003+01DE02624+5,380.09595,83,42.294,84,42.294,190.2135799,-2.70E-14,0.35898067,8.87E-05,2.57E-08,189.0432635,-3.33E-15,0.357209221,9.22E-05,2.93E-08,136.1802078,-0.021032034,0.001626064,136.8919455,-0.03505719,0.001674044
UC4D2750033C00A5003+01DE03830+5,379.08299,82,44.8,81,44.8,194.3252736,2.05E-15,0.348706267,8.18E-05,2.21E-08,185.1303866,2.43E-14,0.357983381,8.68E-05,2.59E-08,130.4381557,-0.002062008,0.001638912,175.3912553,-0.014614277,0.001692832
UC4D2760004500A5003+01DE05313+5,377.718965,81,42.294,91,39.928,188.7557524,-1.06E-14,0.373203803,9.58E-05,2.62E-08,186.5043304,-9.74E-15,0.355828211,8.81E-05,2.72E-08,148.9743477,-0.154059557,0.001678122,124.6331255,-0.253780082,0.001626687
UC4D2760004700A5003+01DE05315+5,378.98185,84,42.294,90,39.928,186.6801661,1.03E-14,0.355705407,8.50E-05,2.34E-08,195.9560369,-2.17E-14,0.357462024,8.84E-05,2.81E-08,150.4519749,-0.084067705,0.001609998,124.7324491,-0.238185809,0.00175451
UC4D276000KL00A5003+01DE03726+5,377.708175,81,44.8,90,39.928,195.0632816,1.11E-15,0.343544406,8.15E-05,2.30E-08,199.9912667,-1.27E-14,0.351567737,8.88E-05,2.78E-08,148.714489,-0.089023718,0.001648935,164.1951525,-0.167272224,0.001721106
UC4D276000KN00A5003+01DE03728+5,380.652545,84,42.294,88,42.294,192.584588,1.16E-14,0.359065781,8.72E-05,2.42E-08,189.8985195,-4.75E-15,0.344265143,7.99E-05,2.33E-08,130.6326018,-0.058924717,0.001714415,98.8019698,-0.157547595,0.001687023
UC4D275003UH00A5003+01DE02321+5,382.571085,82,44.8,85,42.294,186.7578614,-4.61E-15,0.337769532,8.03E-05,2.69E-08,189.682851,-5.36E-15,0.353620966,8.76E-05,2.99E-08,124.4675869,-0.137574295,0.001668008,109.7855401,-0.04588913,0.001799952
UC4D2760005900A5003+01DE02719+5,380.28419,79,44.8,90,39.928,190.5756202,9.21E-15,0.362957982,8.89E-05,2.55E-08,184.6262032,-7.85E-15,0.358875174,8.65E-05,2.59E-08,135.9463897,0.138639312,0.001665667,173.6444703,0.068659883,0.001643018
UC4D2760005Z00A5003+01DE04211+5,381.744415,87,42.294,94,37.695,178.5513741,-9.80E-15,0.338850247,7.97E-05,2.43E-08,194.2342638,5.25E-15,0.363456353,9.66E-05,3.19E-08,111.2107098,-0.095459304,0.001591901,160.5943807,-0.119748118,0.00174629
UC4D2760005B00A5003+01DE02721+5,387.414755,82,42.294,84,42.294,186.6713975,-5.00E-16,0.370315638,9.31E-05,2.97E-08,178.0445304,-1.33E-15,0.359319754,8.82E-05,2.99E-08,177.3817466,0.027147154,0.001597864,146.9324945,-0.087270495,0.001604888
UC4D2750033B00A5003+01DE03829+5,376.64874,80,44.8,85,42.294,196.9447194,7.88E-15,0.357940805,8.61E-05,2.34E-08,180.9034073,1.39E-15,0.359805854,8.60E-05,2.33E-08,139.788467,0.041248573,0.001610561,172.6337597,-0.192731085,0.00163721
UC4D2760004800A5003+01DE05316+5,383.188585,79,44.8,85,42.294,183.1349738,-2.02E-14,0.357452402,8.59E-05,2.69E-08,194.1411489,3.47E-15,0.358522686,8.72E-05,2.60E-08,165.0908804,-0.248807218,0.001567144,181.6033513,-0.228199171,0.001602313
UC4D2750033D00A5003+01DE03831+5,380.83474,81,42.294,92,39.928,184.4419781,-3.08E-15,0.372243679,9.17E-05,2.61E-08,191.5391236,-6.61E-15,0.350573794,8.03E-05,2.16E-08,152.120158,-0.108765486,0.001635613,116.8686033,-0.230313868,0.001619251
UC4D276000KM00A5003+01DE03727+5,381.156425,81,44.8,88,42.294,195.2638319,2.38E-14,0.351515914,8.37E-05,2.29E-08,193.3927477,-7.38E-15,0.343924184,8.00E-05,2.14E-08,125.1794592,0.12363618,0.001730807,136.6893649,0.073061325,0.001681456
UC4D276000KP00A5003+01DE03729+5,379.741895,80,44.8,87,42.294,189.4534432,-7.58E-15,0.350114137,8.47E-05,2.47E-08,199.660572,1.22E-14,0.345815106,8.64E-05,2.64E-08,129.244818,0.065636506,0.001669596,181.7553477,0.062059212,0.001620186
UC4D275003UL00A5003+01DE02324+5,375.030825,84,42.294,87,42.294,182.4184331,-1.09E-14,0.361027488,8.62E-05,2.22E-08,186.9261066,1.88E-14,0.351273706,8.60E-05,2.73E-08,142.5624549,-0.087059627,0.001694209,184.2621357,-0.139136109,0.001711269
UC4D2760004900A5003+01DE05317+5,376.6464,86,42.294,89,39.928,187.1659404,-2.36E-15,0.352183991,8.25E-05,2.27E-08,185.6161926,1.00E-14,0.361555987,8.86E-05,2.71E-08,99.95494742,-0.052947426,0.001687905,164.2612311,-0.124500082,0.00173284
UC4D2760005E00A5003+01DE02724+5,382.942495,86,42.294,84,44.8,190.9397974,-6.11E-15,0.344484069,8.28E-05,2.39E-08,205.5877981,1.89E-14,0.339483062,8.35E-05,2.54E-08,130.1033792,0.17868268,0.001702951,140.564383,-0.006029423,0.001745623
UC4D2760004B00A5003+01DE05319+5,378.91997,81,42.294,89,39.928,188.8757526,-1.53E-14,0.369749932,8.98E-05,2.28E-08,181.221515,-6.69E-15,0.36058821,8.69E-05,2.35E-08,167.3397619,-0.144148614,0.001636053,133.1384047,-0.212920353,0.001657177
UC4D276000KQ00A5003+01DE03730+5,381.838795,82,42.294,86,42.294,188.2130914,8.97E-15,0.36522762,9.02E-05,2.55E-08,183.75071,1.04E-14,0.352443301,8.49E-05,2.40E-08,161.0545895,-0.076193127,0.001670104,148.6377949,-0.138661626,0.001637733
UC4D2750033E00A5003+01DE03832+5,380.33242,84,42.294,86,42.294,192.6963443,-6.30E-15,0.359751157,8.62E-05,2.32E-08,181.037624,3.81E-14,0.354721233,8.49E-05,2.48E-08,151.1401614,0.075600898,0.001687038,160.705935,-0.120394396,0.001675035
UC4D2750033G00A5003+01DE05902+5,382.78071,79,44.8,86,42.294,190.7240299,-4.33E-15,0.358424552,8.70E-05,2.66E-08,178.2932441,1.03E-14,0.35146105,8.26E-05,2.63E-08,182.5453611,-0.063305627,0.001676172,182.4913374,-0.025410674,0.001627329
UC4D275003UJ00A5003+01DE02322+5,381.019275,80,44.8,84,44.8,195.2510904,3.77E-15,0.350676437,8.44E-05,2.40E-08,200.2334241,-1.08E-15,0.337869291,8.24E-05,2.44E-08,177.682738,0.084898165,0.001683733,175.3193903,0.063815624,0.001694124
UC4D275002WR00A5003+01DE11029+5,374.0451,76,47.455,82,44.8,190.4015584,1.50E-14,0.351248129,8.12E-05,2.15E-08,193.6991521,8.63E-15,0.347791171,8.07E-05,2.04E-08,119.9616124,0.153494339,0.001693797,190.8302024,0.021521326,0.001659084
UC4D2760005D00A5003+01DE02723+5,381.14505,88,39.928,87,42.294,186.5075022,-1.19E-14,0.362758467,9.01E-05,2.68E-08,192.2451191,9.35E-15,0.348303626,8.22E-05,2.35E-08,91.18775681,0.022914787,0.001717686,172.975409,-0.013086814,0.001591191
UC4D275003VC00A5003+01DE01618+5,368.670055,82,42.294,86,42.294,189.6758415,-1.24E-14,0.363560392,9.03E-05,2.71E-08,184.2067893,-8.58E-15,0.345256897,8.59E-05,2.64E-08,133.7355628,-0.136935546,0.001674151,162.2712521,-0.068209928,0.001591398
UC4D2760004A00A5003+01DE05318+5,384.24269,81,42.294,86,42.294,185.7624303,-6.16E-15,0.372160049,9.32E-05,2.54E-08,189.7005567,2.53E-15,0.355962572,8.65E-05,2.51E-08,126.25009,-0.205040044,0.001665879,190.5405523,-0.168858087,0.001604742
UC4D2760005F00A5003+01DE02725+5,386.502675,78,44.8,89,39.928,184.697119,8.63E-15,0.367788772,9.16E-05,2.55E-08,184.1275014,-6.30E-15,0.362038555,8.96E-05,2.62E-08,167.0027866,0.02923567,0.001631931,207.8755777,-0.048510553,0.001571124
UC4D2750033F00A5003+01DE05901+5,383.97372,81,44.8,82,44.8,184.9840098,-1.87E-14,0.346848841,8.13E-05,2.32E-08,204.0219569,2.28E-15,0.349626045,8.52E-05,2.63E-08,164.6810351,-0.321233465,0.001639398,140.4537304,-0.25583462,0.001746243
UC4D276000KS00A5003+01DE03732+5,380.77806,83,42.294,83,42.294,189.470779,6.22E-15,0.359109076,8.45E-05,2.41E-08,172.562478,1.87E-14,0.36321165,8.69E-05,2.46E-08,141.8789731,-0.157588134,0.001592365,130.479149,-0.142050351,0.001658423
UC4D275002WS00A5003+01DE11030+5,374.433735,80,44.8,83,44.8,194.784111,-3.39E-15,0.35954955,8.62E-05,2.38E-08,189.3560969,3.16E-14,0.345843899,8.17E-05,2.48E-08,59.77391838,-0.064853267,0.001745863,163.5682175,0.010381858,0.001617106
UC4D2750033H00A5003+01DE05903+5,378.85822,82,42.294,83,44.8,185.2595167,-1.33E-14,0.366293623,9.14E-05,2.66E-08,197.4858697,-1.81E-14,0.346681418,8.81E-05,2.76E-08,124.794155,-0.200871846,0.001671313,116.7474304,-0.269801071,0.001654144
UC4D275002WU00A5003+01DE11032+5,379.260375,78,44.8,85,42.294,186.6532839,1.72E-14,0.360078443,8.93E-05,2.70E-08,193.8713943,6.27E-15,0.356653592,9.19E-05,2.91E-08,113.2162798,-0.139748035,0.001623775,144.1543426,-0.025551852,0.001687323
UC4D275003UM00A5003+01DE02325+5,381.60161,80,42.294,85,42.294,186.9438133,4.47E-15,0.376264841,9.76E-05,2.94E-08,178.3616195,1.06E-14,0.351955249,8.50E-05,2.67E-08,112.6158076,-0.09833217,0.001662223,126.8238111,-0.080619399,0.001577362
UC4D275003UP00A5003+01DE02327+5,382.531435,83,42.294,91,39.928,187.7252888,9.88E-15,0.362185336,8.61E-05,2.42E-08,186.2647044,6.77E-15,0.350597438,8.22E-05,2.27E-08,168.6542699,-0.163346447,0.001640505,177.6089437,-0.050504302,0.001590754
UC4D2760005G00A5003+01DE02726+5,383.580145,83,42.294,88,42.294,191.8590176,-3.41E-15,0.364350172,8.97E-05,2.59E-08,188.2603775,1.90E-14,0.343133209,7.93E-05,2.22E-08,142.5031544,-0.004721588,0.001750987,219.1609008,-0.066815577,0.001620496
UC4D2750033J00A5003+01DE05904+5,381.95768,80,44.8,85,44.8,190.0117377,3.39E-15,0.362443883,8.70E-05,2.37E-08,194.2218041,-8.05E-15,0.340207335,7.90E-05,2.25E-08,202.1948819,-0.006888618,0.001647859,178.2940505,-0.01702291,0.001622504
UC4D2760004D00A5003+01DE05321+5,376.95814,80,44.8,85,42.294,195.6984758,-6.97E-15,0.352882525,8.40E-05,2.37E-08,187.0477764,8.83E-15,0.357229938,8.63E-05,2.55E-08,68.28725675,-0.033762623,0.0017391,138.6486188,-0.161666384,0.001763172
UC4D2760004F00A5003+01DE05323+5,375.594505,86,39.928,86,42.294,188.6666794,2.42E-14,0.36867053,8.91E-05,2.42E-08,181.3208181,-2.66E-15,0.352698558,8.17E-05,2.13E-08,204.9423483,-0.136428262,0.001607126,152.4927965,-0.112903605,0.001650318
UC4D2760005J00A5003+01DE02728+5,383.12092,85,39.928,90,39.928,186.8787974,-1.03E-14,0.371679904,9.56E-05,2.87E-08,190.4186754,-2.78E-15,0.355607629,8.99E-05,2.73E-08,113.1997258,-0.045392544,0.001711174,151.8421611,-0.085586047,0.001598879
UC4D275002WT00A5003+01DE11031+5,371.21799,78,44.8,83,44.8,192.8026392,3.30E-15,0.363099237,8.91E-05,2.49E-08,192.3886877,3.66E-15,0.346987375,8.12E-05,2.28E-08,135.9615741,0.081083521,0.001643709,132.0745264,0.088585466,0.001622564
UC4D2750033L00A5003+01DE05906+5,382.47196,80,44.8,84,44.8,189.4208616,3.78E-14,0.355430882,8.53E-05,2.55E-08,192.5921042,2.19E-14,0.340730525,7.82E-05,2.46E-08,160.0779965,0.011386365,0.001646558,132.3824572,-0.080570525,0.001690817
UC4D275002WX00A5003+01DE00903+5,375.92308,82,44.8,89,42.294,195.5420514,9.13E-15,0.349941977,8.31E-05,2.34E-08,192.6292087,4.33E-15,0.344327124,8.12E-05,2.43E-08,117.9976423,0.095158512,0.001725556,161.0686363,0.004692342,0.001704889
UC4D275003UN00A5003+01DE02326+5,375.620895,87,39.928,82,44.8,192.9600006,-5.94E-15,0.365321873,9.05E-05,2.60E-08,177.5880616,-9.94E-15,0.347164281,8.25E-05,2.39E-08,129.8621114,0.047673217,0.001693384,171.5499098,0.095554572,0.001621055
UC4D275003UQ00A5003+01DE02328+5,384.54559,82,42.294,91,39.928,182.3708602,-8.97E-15,0.365824165,9.26E-05,2.79E-08,195.591274,8.05E-16,0.350410078,8.96E-05,2.76E-08,144.1269127,0.025035803,0.001629905,60.49429871,0.032285878,0.001713713
UC4D2760005H00A5003+01DE02727+5,375.84183,81,42.294,90,39.928,183.1677343,2.80E-15,0.374756688,9.40E-05,2.72E-08,177.6206192,-3.66E-15,0.356836266,8.50E-05,2.41E-08,111.573104,0.11147414,0.001712585,147.9474878,-0.043222077,0.00158427
UC4D2760004E00A5003+01DE05322+5,374.191025,87,39.928,85,42.294,190.3111306,-4.39E-15,0.365455979,9.05E-05,2.50E-08,189.6538397,-1.08E-14,0.358619193,8.62E-05,2.41E-08,171.320211,-0.239568474,0.001643941,226.2274379,-0.184017177,0.001582361
UC4D2760005K00A5003+01DE02729+5,389.71764,80,44.8,88,42.294,199.7534367,-1.15E-14,0.353490166,8.46E-05,2.25E-08,191.2467616,5.80E-15,0.34431717,8.04E-05,2.19E-08,125.2652324,-0.004908055,0.001768234,137.5029832,-0.054669131,0.001730954
UC4D2750033K00A5003+01DE05905+5,386.366825,86,39.928,86,42.294,187.6204825,-7.69E-15,0.369171991,9.38E-05,2.82E-08,189.1827789,1.19E-15,0.354907954,8.86E-05,2.57E-08,96.31045495,-0.115704065,0.001674496,140.988256,-0.081059225,0.001642442
UC4D2750033M00A5003+01DE05907+5,383.743555,83,42.294,87,42.294,191.4643987,1.07E-14,0.364078246,8.98E-05,2.55E-08,191.9649176,-7.80E-15,0.35037851,8.30E-05,2.48E-08,144.7538925,-0.154439406,0.001695452,154.8694117,-0.206072484,0.00165891
UC4D276000KX00A5003+01DE03005+5,379.605915,84,42.294,93,39.928,187.420838,2.78E-17,0.352241227,8.58E-05,2.47E-08,191.9762923,-8.19E-15,0.34314253,8.67E-05,2.76E-08,111.9860165,-0.094755612,0.00167848,136.4643453,-0.08443153,0.001659688
UC4D275002X000A5003+01DE00906+5,375.48784,81,42.294,90,39.928,187.4367988,4.88E-15,0.369825829,9.27E-05,2.67E-08,185.81656,-4.22E-15,0.354322875,8.58E-05,2.57E-08,169.05726,-0.021335079,0.001644415,115.0493643,-0.009857923,0.001657968
UC4D275003UR00A5003+01DE02329+5,383.61089,81,42.294,84,42.294,189.5046227,-1.93E-14,0.364812864,9.25E-05,2.80E-08,188.9412704,7.83E-15,0.353401696,9.05E-05,2.79E-08,94.29012155,-0.176376761,0.001654589,105.7703752,-0.031352788,0.001652124
UC4D275003UT00A5003+01DE02331+5,378.1622,82,42.294,94,37.695,192.434375,-2.80E-15,0.365853783,9.02E-05,2.55E-08,180.2195646,-1.00E-14,0.362668982,8.73E-05,2.50E-08,90.26731121,-0.119122179,0.001669161,181.746157,0.040269848,0.001616061
UC4D2760005L00A5003+01DE02730+5,386.369555,81,42.294,88,42.294,185.6651729,-4.61E-15,0.370449787,9.45E-05,3.16E-08,185.5100013,3.56E-14,0.346553035,7.92E-05,2.25E-08,169.891235,-0.063008242,0.001681005,135.8334943,-0.1198703,0.00164815
UC4D2760005N00A5003+01DE02732+5,384.23983,85,39.928,88,42.294,180.1504982,-1.87E-14,0.377220435,9.58E-05,2.83E-08,184.4555258,-4.52E-15,0.345936364,8.01E-05,2.13E-08,181.3590787,-0.08023167,0.001680743,154.4392602,-0.125291114,0.001640845
UC4D2760004L00A5003+01DE05328+5,376.345775,80,42.294,82,44.8,184.8279609,7.49E-16,0.374602584,9.54E-05,2.85E-08,185.496502,-7.47E-15,0.350942294,8.39E-05,2.38E-08,148.761999,-0.048037414,0.001701968,125.5671586,-0.183994445,0.001613828
UC4D275002X100A5003+01DE00907+5,363.96243,80,42.294,86,42.294,186.7185399,2.44E-15,0.376190398,9.70E-05,2.96E-08,190.5240788,-1.22E-14,0.353722619,8.59E-05,2.67E-08,131.0198877,-0.036730149,0.001630094,191.9323686,0.028592226,0.001525625
UC4D276000L000A5003+01DE03008+5,383.41589,75,47.455,94,37.695,187.7215099,-2.34E-14,0.360675714,8.84E-05,2.55E-08,172.1778793,4.61E-15,0.365282455,9.16E-05,2.69E-08,164.3957155,0.206161901,0.001562789,181.5442784,0.072388733,0.001598855
UC4D275003US00A5003+01DE02330+5,380.00196,85,39.928,82,44.8,187.0693191,1.62E-14,0.372470974,9.67E-05,2.74E-08,178.742648,-1.50E-14,0.349559509,8.25E-05,2.41E-08,111.652553,-0.125971259,0.00176722,187.0378069,0.002217604,0.001624084
UC4D275003UU00A5003+01DE02332+5,377.869115,81,42.294,92,39.928,195.7319655,6.47E-15,0.367155468,9.15E-05,2.60E-08,194.5757294,-8.33E-16,0.347274494,8.16E-05,2.18E-08,167.5244848,0.088867552,0.0017407,161.9225883,0.066851183,0.001651674
UC4D2760005M00A5003+01DE02731+5,383.33334,82,42.294,88,42.294,190.8737956,1.94E-14,0.365176789,9.14E-05,2.72E-08,196.8021729,3.05E-16,0.34287944,8.35E-05,2.39E-08,131.7271432,0.076604491,0.001766233,121.2426621,-0.006442287,0.001652818
UC4D2760004J00A5003+01DE05326+5,375.949275,82,42.294,89,39.928,191.2769295,1.21E-14,0.365458631,9.23E-05,2.70E-08,193.4588954,-1.51E-14,0.360100513,9.28E-05,2.82E-08,45.15541087,-0.177086052,0.00175644,137.8619025,-0.214392541,0.001634406
UC4D2760004M00A5003+01DE05329+5,372.487375,83,42.294,88,42.294,191.1824493,1.36E-15,0.361693776,8.85E-05,2.47E-08,187.2928582,-1.73E-14,0.347964274,8.19E-05,2.39E-08,60.91136738,-0.287047474,0.00175843,116.1378966,-0.288317217,0.001662366
UC4D2750031N00A5003+01DE02604+5,384.09527,81,42.294,88,39.928,186.9458206,7.22E-16,0.369180781,9.34E-05,2.77E-08,190.5579133,1.46E-14,0.364185894,9.56E-05,2.96E-08,75.70290642,0.006993078,0.001703525,215.8542328,-0.012667199,0.001580853
UC4D2750031Q00A5003+01DE02606+5,383.51404,81,42.294,85,42.294,187.4932736,-1.29E-14,0.372089753,9.29E-05,2.69E-08,184.6359767,5.11E-15,0.357678064,8.70E-05,2.72E-08,154.8676431,0.13269836,0.001619588,136.6245177,0.053630936,0.001650099
UC4D2760006R00A5003+01DE00405+5,377.43849,87,39.928,93,39.928,182.8809116,-2.00E-14,0.37017233,9.35E-05,2.80E-08,191.328613,-1.80E-15,0.343405925,8.31E-05,2.60E-08,142.7203473,0.020585653,0.001752814,190.4612529,-0.084866888,0.001625584
UC4D2760003J00A5003+01DE02124+5,373.12457,81,42.294,90,39.928,180.7125516,1.72E-15,0.369337316,9.18E-05,2.93E-08,178.8807464,1.80E-15,0.352398888,8.41E-05,2.41E-08,160.1506728,-0.112073648,0.001635127,132.7549338,-0.169454582,0.001621598
UC4D2760003L00A5003+01DE02126+5,375.921065,86,39.928,82,44.8,190.0443334,-1.83E-14,0.369128248,9.24E-05,2.61E-08,180.4714601,-4.91E-15,0.346686982,8.06E-05,2.23E-08,148.6280027,-0.116544579,0.001726577,117.5852593,-0.231065411,0.00166363
UC4D276000JX00A5003+01DE03703+5,379.67904,80,44.8,85,42.294,195.7714729,4.39E-15,0.356288357,8.37E-05,2.05E-08,180.3908628,5.44E-15,0.358056576,8.59E-05,2.26E-08,175.9757174,-0.196137639,0.00160719,141.5619594,-0.17818489,0.001686316
UC4D276000JZ00A5003+01DE03705+5,378.820455,80,42.294,88,42.294,184.3402556,-1.72E-14,0.377790908,9.52E-05,2.70E-08,190.1701507,4.75E-15,0.342252191,7.95E-05,2.22E-08,159.7975057,-0.156356851,0.001705434,159.5596045,-0.105250395,0.001546292
UC4D275002Y500A5003+01DE04113+5,379.857465,82,42.294,91,39.928,189.4602278,7.33E-15,0.36519282,9.45E-05,3.20E-08,188.3428951,-1.32E-14,0.350572338,8.50E-05,2.59E-08,186.0604014,0.040509819,0.001605843,200.7626289,0.019162466,0.001564005
UC4D275002Y700A5003+01DE04115+5,379.324465,84,42.294,95,37.695,190.9445236,8.02E-15,0.357461876,8.65E-05,2.40E-08,183.558302,4.36E-15,0.359343324,8.72E-05,2.52E-08,194.0947199,0.014607957,0.001563976,274.5208805,0.10111702,0.001550913
UC4D2760006S00A5003+01DE00406+5,381.126915,85,42.294,92,39.928,184.9852964,3.47E-15,0.350679533,8.47E-05,2.49E-08,185.4767037,-1.85E-14,0.346347629,8.78E-05,2.71E-08,138.979346,0.019210212,0.001668206,162.9083908,-0.118415101,0.001659776
UC4D2760006X00A5003+01DE00411+5,374.51024,74,47.455,90,39.928,182.4160494,1.11E-16,0.365263716,8.99E-05,2.56E-08,183.232054,1.55E-15,0.35691749,8.82E-05,2.83E-08,94.8524466,-0.022382903,0.001690108,184.4539636,-0.047603728,0.001604832
UC4D2750031P00A5003+01DE02605+5,384.449065,81,42.294,84,44.8,185.1027407,2.91E-15,0.373889599,9.28E-05,2.45E-08,193.6975235,-1.52E-14,0.342571109,8.04E-05,2.42E-08,145.3612545,-0.209359061,0.001711961,209.4126507,-0.136805337,0.001584687
UC4D2750031R00A5003+01DE02607+5,382.65708,83,42.294,87,42.294,194.0136254,1.44E-15,0.359705921,8.82E-05,2.45E-08,188.3303015,-4.64E-15,0.350031185,8.36E-05,2.48E-08,165.0220349,-0.099811062,0.001726629,180.3432996,-0.114911233,0.001699302
UC4D2760003K00A5003+01DE02125+5,372.47392,87,39.928,91,39.928,188.2085864,1.07E-14,0.363709121,9.08E-05,2.69E-08,195.4014393,-1.36E-14,0.351585266,8.93E-05,2.78E-08,152.2320639,-0.283795385,0.001675052,211.6468812,-0.270071005,0.001567276
UC4D2760003M00A5003+01DE02127+5,370.24351,79,44.8,85,42.294,197.8708657,1.19E-14,0.360588888,8.86E-05,2.49E-08,182.6355581,-1.77E-14,0.354066976,8.51E-05,2.51E-08,138.8786857,-0.162287952,0.001724799,153.308959,-0.262764223,0.001644512
UC4D276000K000A5003+01DE03706+5,375.64917,81,44.8,88,39.928,192.8736085,-2.26E-14,0.352370268,8.30E-05,2.24E-08,176.8049364,2.46E-14,0.365170795,8.99E-05,2.60E-08,83.00324032,0.143949706,0.001623656,155.0310568,-0.031767357,0.001674637
UC4D276000K500A5003+01DE03711+5,385.531315,82,42.294,87,42.294,186.5650811,-1.61E-14,0.364517199,9.03E-05,2.67E-08,196.6254416,1.52E-14,0.351058537,8.75E-05,2.56E-08,156.4919467,0.161942452,0.001628115,168.7353406,0.012009191,0.001609145
UC4D275002Y800A5003+01DE04116+5,370.9745,80,42.294,86,42.294,183.206903,-2.06E-14,0.373651346,9.50E-05,2.83E-08,188.1810026,9.60E-15,0.355919779,8.46E-05,2.37E-08,169.379467,0.034994798,0.001679194,171.7763949,0.049193533,0.001547211
UC4D275002Y600A5003+01DE04114+5,377.2119,79,44.8,91,39.928,196.7899144,-1.08E-15,0.357268648,9.01E-05,2.90E-08,185.2717603,-7.52E-15,0.355562849,8.43E-05,2.37E-08,158.9827507,-0.028702777,0.00163352,179.2593961,-0.006410913,0.001644423
UC4D2760006Y00A5003+01DE00412+5,380.41172,85,42.294,87,42.294,186.9980071,1.09E-14,0.35588454,8.56E-05,2.41E-08,187.1256996,-3.25E-15,0.342489838,8.17E-05,2.46E-08,128.704658,-0.031042944,0.001702191,138.2009778,-0.119488508,0.001691666
UC4D275003UW00A5003+01DE01602+5,376.121395,81,44.8,89,39.928,200.3468448,5.66E-15,0.35009877,8.34E-05,2.15E-08,182.5537661,-1.77E-14,0.360991802,8.96E-05,2.81E-08,157.5506966,0.037204979,0.001615028,146.2942711,-0.143087142,0.001710122
UC4D275003UY00A5003+01DE01604+5,380.196505,78,44.8,94,37.695,190.5333131,1.89E-14,0.366684741,9.10E-05,2.67E-08,181.7784027,1.63E-14,0.362615859,8.93E-05,2.70E-08,192.1415362,-0.046692495,0.001573384,174.1646074,-0.077426147,0.001633197
UC4D2750031S00A5003+01DE02608+5,383.70475,76,44.8,85,42.294,184.2496195,-1.90E-14,0.373962041,9.44E-05,2.77E-08,188.8252096,1.51E-14,0.359672668,8.66E-05,2.49E-08,130.69063,0.118677581,0.001623922,119.9761392,0.041591095,0.001609815
UC4D2750031U00A5003+01DE02610+5,384.021365,81,42.294,84,42.294,181.1503737,6.94E-15,0.373775033,9.08E-05,2.53E-08,181.8041733,2.10E-14,0.361965366,8.92E-05,2.53E-08,135.4228109,0.078293291,0.001639013,153.496381,0.070975015,0.001575222
