ActuatorSN,aps_strokeMax_um,sph_S2_OOVreg,sph_S2_gain,sph_S1_OOVreg,sph_S1_gain,sph_strokecenter_x_sensor_offset_lsb,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,sph_strokecenter_y_sensor_offset_lsb,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2
UC4D2610004L00A5002+01AA09628+5,371.3372,80,42.294,86,42.294,185.7803448,-1.51E-14,0.375399769,9.77E-05,2.51E-08,172.0814648,-1.79E-14,0.349221808,8.31E-05,2.45E-08,116.4719818,-0.011276113,0.001688949,73.27176169,0.200747592,0.001639886
UC4D2610008T00A5002+01AA02411+5,374.603775,84,39.928,90,39.928,174.6305172,-9.21E-15,0.380161008,9.81E-05,2.91E-08,172.4133467,9.99E-16,0.353676429,8.67E-05,2.79E-08,182.8930234,-0.293675363,0.001661896,106.5500717,-0.048441859,0.00166488
UC4D261000EJ00A5002+01AA06914+5,379.823535,83,42.294,87,42.294,191.2798296,1.59E-14,0.362609552,9.00E-05,2.41E-08,183.0427388,-3.41E-15,0.347257799,8.15E-05,2.37E-08,169.1379117,0.021582513,0.001672838,188.6135092,0.186622869,0.001607024
UC4D261000GF00A5002+01AA01315+5,368.0326,82,42.294,81,44.8,185.7501721,-1.16E-14,0.37065223,9.20E-05,2.55E-08,181.1477847,2.53E-15,0.350456895,8.32E-05,2.30E-08,141.0854719,0.163250806,0.001640159,153.0865873,0.322751657,0.001624184
UC4D261000HB00A5002+01AA03513+5,380.91573,84,39.928,87,42.294,179.7030056,-8.58E-15,0.375791325,9.65E-05,2.82E-08,184.1481533,-8.55E-15,0.344725377,8.14E-05,2.36E-08,140.5233259,0.069629581,0.001727686,165.7123253,0.100053123,0.001617376
UC4D261000JP00A5002+01AA02427+5,372.966165,81,42.294,87,42.294,182.3385604,-3.58E-15,0.369013208,9.15E-05,2.58E-08,174.8177268,-4.79E-15,0.341091856,7.93E-05,2.27E-08,150.906094,-0.11871527,0.001726321,173.4807754,-0.030411215,0.001580282
UC4D261000KE00A5002+01AA01920+5,379.091505,85,39.928,87,42.294,179.5332752,2.18E-14,0.373374527,9.40E-05,2.68E-08,178.0738242,-1.33E-14,0.344325024,7.97E-05,2.17E-08,100.9425834,-0.004412565,0.001775964,198.6528741,0.04603778,0.001570458
UC4D261000KH00A5002+01AA01923+5,375.3347,81,42.294,86,42.294,181.347141,-1.42E-14,0.372364975,9.38E-05,2.82E-08,176.8278252,2.22E-15,0.351640734,8.34E-05,2.47E-08,105.6186684,0.266146003,0.001714998,158.5267805,0.152103174,0.00158835
UC4D261000L900A5002+01AA01517+5,372.553285,86,39.928,88,42.294,176.4235057,3.50E-15,0.364184907,9.16E-05,2.73E-08,189.5784137,1.32E-14,0.338960409,8.36E-05,2.52E-08,112.6984073,-0.091584435,0.001745815,183.1525592,-0.049994016,0.001595641
UC4D261000LA00A5002+01AA01518+5,376.76483,83,42.294,87,42.294,188.6608222,2.18E-14,0.366690845,9.03E-05,2.59E-08,171.7936723,4.41E-15,0.345980675,8.27E-05,2.55E-08,152.0492996,-0.206663894,0.001709434,109.5160687,-0.099616541,0.001702321
UC4D261000LV00A5002+01AA07305+5,379.22534,83,42.294,88,42.294,193.4963055,-6.00E-15,0.357417167,8.69E-05,2.45E-08,177.3149736,-5.32E-15,0.339170143,7.87E-05,2.24E-08,165.9315473,0.125809111,0.001752217,202.721028,0.122612286,0.001637484
UC4D261000MH00A5002+01AA07327+5,378.16506,79,44.8,85,44.8,183.1302955,9.91E-15,0.359068688,8.70E-05,2.42E-08,179.829084,1.53E-14,0.337102509,7.66E-05,2.11E-08,132.4319686,0.197716602,0.001720837,212.2508429,0.192563073,0.00161032
UC4D261000Q800A5002+01AA01124+5,380.408925,82,42.294,81,44.8,178.5224638,3.00E-15,0.369923485,9.14E-05,2.62E-08,177.5112605,9.58E-15,0.355090027,8.58E-05,2.46E-08,172.4347783,-0.07812673,0.001645258,150.8555628,0.001623015,0.001638875
UC4D261000QR00A5002+01AA10809+5,374.113935,82,42.294,88,42.294,180.2483795,-1.60E-14,0.361850924,8.95E-05,2.61E-08,183.2781097,1.53E-14,0.340716439,8.37E-05,2.59E-08,162.5390215,-0.086180519,0.001727503,191.4134854,-0.145443655,0.001650194
UC4D261000RL00A5002+01AA04606+5,366.85506,82,42.294,87,42.294,180.2188811,-8.94E-15,0.368685677,9.14E-05,2.60E-08,178.5166429,-2.40E-14,0.349877047,8.32E-05,2.56E-08,76.16063917,-0.164597099,0.001734059,170.0446463,-0.138238821,0.001611849
UC4D261000S800A5002+01AA04628+5,376.72011,84,42.294,87,42.294,186.6772384,8.60E-16,0.35915372,8.76E-05,2.43E-08,174.0069943,-1.50E-15,0.343923957,8.08E-05,2.53E-08,91.56204505,-0.184933408,0.001756223,140.9184886,0.082090389,0.001694238
UC4D261000SJ00A5002+01AA02506+5,375.703055,83,42.294,81,44.8,186.5329973,-2.85E-14,0.358453713,8.69E-05,2.43E-08,172.8470116,2.08E-16,0.350203472,8.27E-05,2.31E-08,95.73471388,0.02280158,0.001710248,115.4510281,0.163595527,0.001728823
UC4D261000SK00A5002+01AA02507+5,373.725885,84,39.928,86,42.294,162.7468941,-3.66E-15,0.374646166,9.66E-05,3.00E-08,183.3894423,-1.80E-14,0.349387521,8.70E-05,2.59E-08,128.6768074,0.030634026,0.001630242,156.5769918,0.187618992,0.001557675
UC4D261000TK00A5002+01AA05309+5,377.87191,85,42.294,88,42.294,192.6204322,1.62E-14,0.35145853,8.27E-05,2.19E-08,173.9077254,-6.37E-15,0.340727454,7.84E-05,2.25E-08,120.7271039,-0.183198772,0.001762782,104.3768316,-0.054761394,0.001796727
UC4D261000TL00A5002+01AA05310+5,378.16363,82,42.294,87,42.294,184.9224979,1.02E-14,0.362825812,9.12E-05,3.10E-08,178.0966106,-2.58E-15,0.340545331,7.95E-05,2.55E-08,95.15252357,0.062754705,0.001749464,164.089023,-0.066625872,0.001604357
UC4D261000TM00A5002+01AA05311+5,379.80579,86,39.928,88,42.294,185.0805501,-2.32E-14,0.371587687,9.38E-05,2.75E-08,175.2875514,-2.90E-15,0.344087587,8.07E-05,2.24E-08,176.181709,-0.253245918,0.001703629,146.1649589,-0.135575745,0.001674267
UC4D261000U800A5002+01AA05332+5,373.21414,82,42.294,86,42.294,177.7319579,2.55E-14,0.364118301,8.97E-05,2.53E-08,177.4006355,2.50E-15,0.351766216,8.32E-05,2.25E-08,168.1182356,0.16445464,0.001612826,179.7939633,0.088385184,0.001621564
UC4D261000U900A5002+01AA09101+5,383.03655,79,42.294,86,42.294,168.8137217,9.16E-15,0.377489707,9.62E-05,2.85E-08,177.2724746,2.75E-15,0.349102656,8.32E-05,2.35E-08,119.8567011,-0.174974944,0.001687802,183.2171573,0.057975154,0.001546041
UC4D261000UE00A5002+01AA09106+5,375.1761,81,44.8,79,47.455,188.7755456,6.19E-15,0.350002039,8.38E-05,2.39E-08,189.9458306,-4.72E-15,0.339542324,8.29E-05,2.49E-08,141.4245177,-0.275124775,0.001734616,159.1513228,-0.075373126,0.001745425
UC4D261000US00A5002+01AA09118+5,375.201515,85,39.928,94,39.928,177.1183628,4.61E-15,0.376400834,9.56E-05,2.87E-08,176.597107,3.05E-16,0.341328036,7.85E-05,2.24E-08,180.3675989,-0.179733365,0.001697041,136.3907257,-0.070223662,0.001613979
UC4D261000VD00A5002+01AA09107+5,377.433485,82,42.294,86,42.294,179.8190641,-5.83E-16,0.3630669,8.97E-05,2.55E-08,176.8021561,-8.49E-15,0.343536775,8.57E-05,2.71E-08,172.7036714,-0.102420079,0.001659785,146.0686428,-0.001402298,0.001651456
UC4D261000W600A5002+01AA10702+5,376.858495,82,42.294,82,44.8,179.1269032,1.97E-14,0.362552831,9.11E-05,2.64E-08,189.9118071,1.28E-14,0.344067282,8.41E-05,2.28E-08,184.6670668,-0.159560663,0.001703667,214.7529533,-0.217940369,0.001624982
UC4D261000WG00A5002+01AA10712+5,376.28344,80,42.294,91,39.928,170.4943326,1.33E-15,0.372522526,9.32E-05,2.64E-08,176.0912851,-1.26E-14,0.347849811,8.28E-05,2.49E-08,161.7445766,-0.098680343,0.001672821,180.2795372,-0.103942117,0.001636297
UC4D261000ZJ00A5002+01AA02120+5,376.21298,81,42.294,88,42.294,180.0167285,4.31E-14,0.374308718,9.50E-05,2.78E-08,183.3437043,-3.47E-15,0.342052968,8.02E-05,2.52E-08,155.7466624,-0.130052254,0.001760824,200.809292,-0.234512617,0.001625738
UC4D2610011800A5002+01AA03814+5,378.415765,85,42.294,90,39.928,189.912503,6.16E-15,0.352768771,8.11E-05,1.89E-08,174.3824509,-1.35E-14,0.356065526,8.78E-05,2.88E-08,132.2632993,-0.081324833,0.001692642,208.6413541,-0.246332264,0.001702706
UC4D2620000B00A5002+01AA10311+5,368.141345,81,42.294,84,42.294,176.4046119,-2.36E-15,0.372009683,9.20E-05,2.55E-08,185.4143912,-2.03E-14,0.36244667,8.90E-05,2.57E-08,89.36635172,-0.239899364,0.001675175,109.7046012,-0.19413931,0.001660049
UC4D2620001P00A5002+01AA00325+5,374.88711,81,42.294,86,42.294,180.2860767,-4.05E-15,0.365740783,9.28E-05,2.84E-08,175.0424172,-1.72E-14,0.345846466,8.46E-05,2.61E-08,128.1349019,-0.106218721,0.001683098,159.6074289,0.07502189,0.001608827
UC4D2620004V00A5002+01AA00105+5,381.08967,80,42.294,80,44.8,167.2564648,2.86E-14,0.372229032,9.33E-05,2.46E-08,169.3283938,-5.95E-15,0.353905457,8.47E-05,2.51E-08,60.71307551,-0.121108547,0.001613287,136.4070756,0.131440563,0.001563375
UC4D2620005C00A5002+01AA00122+5,367.05435,79,44.8,85,42.294,182.4092971,1.22E-14,0.355104787,8.69E-05,2.74E-08,170.8910709,1.02E-14,0.352396751,8.57E-05,2.71E-08,131.8329989,-0.042116582,0.001674956,74.05598057,-0.100029378,0.001825868
UC4D2620005L00A5002+01AA00130+5,377.261235,79,44.8,84,42.294,189.0442171,-1.36E-14,0.359906084,8.73E-05,2.39E-08,174.3550589,2.46E-14,0.360112761,8.90E-05,2.85E-08,110.8288937,-0.243156203,0.001646609,175.6241091,-0.164575045,0.001690975
UC4D2620006T00A5002+01AA06607+5,384.4009,81,44.8,85,42.294,191.9662984,1.50E-14,0.354156862,8.55E-05,2.31E-08,170.9731266,-5.03E-14,0.355993032,8.71E-05,2.53E-08,121.429382,-0.219312909,0.00168415,165.2244163,-0.151702699,0.001703356
UC4D2620007M00A5002+01AA08803+5,379.437695,84,42.294,90,42.294,183.3838441,1.16E-14,0.356485205,8.61E-05,2.45E-08,185.9446415,-2.04E-14,0.331572353,7.51E-05,2.11E-08,205.5303924,-0.075178591,0.001769968,178.0950941,-0.123576841,0.001726106
UC4D2620007R00A5002+01AA08807+5,378.127425,84,42.294,88,42.294,179.0762267,-1.08E-14,0.351838706,8.45E-05,2.51E-08,185.3404085,-9.46E-15,0.342673572,8.35E-05,2.45E-08,118.1040313,-0.061244597,0.00174054,170.2112405,-0.039301454,0.001700455
UC4D2620008Z00A5002+01AA04017+5,378.040325,78,44.8,88,42.294,185.2314975,-3.39E-15,0.363938925,8.98E-05,2.68E-08,174.4448722,9.94E-15,0.339768488,7.89E-05,2.40E-08,193.7162717,-0.090028756,0.001746596,156.7016064,-0.090399262,0.001689865
UC4D262000AL00A5002+01AA06608+5,372.166535,80,44.8,87,42.294,188.2806246,1.01E-14,0.351770145,8.40E-05,2.26E-08,171.7359744,-2.60E-15,0.347409897,8.13E-05,2.29E-08,142.9230475,0.069351898,0.001733208,222.7544701,0.079864638,0.001672534
UC4D262000B900A5002+01AA06631+5,370.841445,77,44.8,84,44.8,178.2834659,-9.38E-15,0.371507468,9.07E-05,2.30E-08,181.8289592,-1.28E-14,0.340160158,7.99E-05,2.45E-08,151.1834287,0.062169611,0.001761488,163.3397583,-0.173724143,0.001625711
UC4D262000CH00A5002+01AA02209+5,381.44093,75,44.8,82,44.8,185.3387257,-3.47E-15,0.374251119,9.93E-05,3.29E-08,171.9761552,-1.37E-14,0.344305838,8.07E-05,2.38E-08,203.9060874,-0.143907344,0.001631534,117.1793713,-0.10534558,0.001642805
UC4D262000DV00A5002+01AA01823+5,380.199235,83,42.294,77,50.266,187.6881304,-7.58E-15,0.358632453,8.79E-05,2.51E-08,174.6656365,-9.62E-15,0.328186898,7.23E-05,1.91E-08,165.4689758,-0.243394273,0.001830792,152.5844663,-0.081807892,0.001701683
UC4D262000FY00A5002+01AA01730+5,384.32446,80,42.294,85,42.294,186.4790947,8.69E-15,0.370896371,9.33E-05,2.98E-08,169.7573284,1.51E-14,0.354183582,8.38E-05,2.65E-08,127.4123982,-0.106267942,0.001623015,152.9476381,0.050684459,0.001605851
UC4D262000GU00A5002+01AA11728+5,379.260375,79,42.294,77,47.455,177.9233779,-6.69E-15,0.374760306,9.59E-05,2.86E-08,168.3617159,5.83E-15,0.346958866,8.47E-05,2.57E-08,65.36621662,-0.028961764,0.001795472,192.468396,0.089533817,0.001561003
UC4D262000HP00A5002+01AA11425+5,377.617045,81,42.294,88,42.294,171.9427769,8.33E-16,0.3733542,9.42E-05,2.71E-08,197.7108082,1.10E-14,0.345686286,8.18E-05,2.39E-08,229.1194024,-0.158422876,0.001677433,151.6236587,-0.066816892,0.001573029
UC4D262000JQ00A5002+01AA08028+5,382.52578,81,42.294,83,44.8,185.3486622,5.75E-15,0.374656553,9.57E-05,2.50E-08,180.5691264,-1.23E-14,0.345062285,8.09E-05,2.34E-08,133.7445872,-0.058524766,0.001746041,173.0898714,0.075802523,0.00159662
UC4D262000JR00A5002+01AA08029+5,376.45946,82,42.294,85,42.294,183.9772092,-1.67E-16,0.364779136,8.99E-05,2.60E-08,174.446418,-9.44E-16,0.354176292,8.43E-05,2.50E-08,137.0071553,-0.118034319,0.001742765,211.2924534,-0.025256365,0.001619723
UC4D262000M600A5002+01AA04816+5,373.144395,77,44.8,84,44.8,175.2317221,7.77E-15,0.368043292,8.93E-05,2.37E-08,186.4669906,9.71E-15,0.339408159,7.78E-05,2.05E-08,169.3037213,-0.06642313,0.001746734,170.5914748,-0.062533398,0.001663021
UC4D262000MF00A5002+01AA04825+5,380.344705,84,42.294,86,42.294,190.9096025,2.49E-14,0.354912132,8.81E-05,2.85E-08,178.8933747,7.30E-15,0.346079002,8.35E-05,2.69E-08,105.1338153,-0.208289596,0.00172393,180.2784626,-0.12167602,0.001687055
UC4D262000MV00A5002+01AA07507+5,375.52164,82,42.294,86,42.294,181.763393,5.08E-15,0.359886369,8.89E-05,2.65E-08,180.378432,-1.05E-15,0.347337414,8.78E-05,2.81E-08,129.2150796,-0.298111285,0.001711386,192.7974169,-0.050941568,0.001672652
UC4D262000MZ00A5002+01AA07511+5,371.1019,81,42.294,90,39.928,169.7125011,-9.60E-15,0.372144298,9.34E-05,2.77E-08,178.2711295,-1.50E-14,0.355769789,8.62E-05,2.52E-08,125.8608863,-0.245591007,0.001668633,223.2899609,-0.127229871,0.001584299
UC4D262000NM00A5002+01AA07801+5,375.62655,83,42.294,88,42.294,187.8551627,1.89E-15,0.356125064,8.56E-05,2.42E-08,187.9598308,1.84E-14,0.338899923,7.82E-05,2.16E-08,212.7367209,-0.147389178,0.001723395,217.7140017,-0.077460816,0.001681649
UC4D262000PA00A5002+01AA07824+5,381.883125,81,44.8,86,42.294,181.9400853,1.06E-14,0.345136386,8.23E-05,2.48E-08,195.7723745,2.64E-15,0.348492015,8.96E-05,2.88E-08,181.222382,-0.074968831,0.001640068,114.2982496,-0.09106636,0.001785994
UC4D262000QP00A5002+01AA10307+5,377.43914,83,42.294,88,42.294,184.6734189,-1.22E-14,0.360254853,8.86E-05,2.68E-08,186.8168304,-6.86E-15,0.343638435,8.54E-05,2.71E-08,157.253924,-0.163443791,0.001646228,183.9156421,-0.042338286,0.001631492
UC4D262000R300A5002+01AA10321+5,377.35373,82,42.294,88,42.294,188.8676003,-1.63E-14,0.363956708,9.01E-05,2.57E-08,181.6703872,1.30E-14,0.34346628,8.07E-05,2.24E-08,187.3568551,-0.296804371,0.00170194,214.9023981,-0.168895588,0.001659383
UC4D262000X800A5002+01AA10806+5,382.162625,79,44.8,84,44.8,181.2958011,-4.39E-15,0.359929477,8.73E-05,2.40E-08,179.3134778,-2.08E-14,0.337368461,7.71E-05,2.30E-08,165.3263044,-0.19316844,0.001732775,181.8555826,-0.130188049,0.001695089
UC4D262000YQ00A5002+01AA01324+5,378.806285,77,44.8,81,47.455,179.5824957,-1.21E-14,0.368936021,9.13E-05,2.57E-08,177.8996449,3.07E-15,0.329985815,7.33E-05,1.94E-08,188.4102555,0.197427752,0.001723643,135.1399761,0.134110188,0.001626489
UC4D262000ZR00A5002+01AA05027+5,382.20117,81,44.8,83,44.8,188.6078799,-5.25E-15,0.350081917,8.28E-05,2.24E-08,183.5556262,1.82E-14,0.343870066,8.02E-05,2.20E-08,108.0861813,0.039672071,0.001753113,153.0118616,0.024901854,0.001754268
UC4D2620011600A5002+01AA09012+5,373.060285,75,47.455,85,44.8,177.9785593,7.58E-15,0.352367535,8.48E-05,2.53E-08,191.7807773,1.10E-14,0.335336638,8.05E-05,2.38E-08,215.4519661,-0.076459859,0.001759532,189.1675469,-0.010285429,0.001740088
UC4D2620011H00A5002+01AA09023+5,375.846575,80,42.294,87,42.294,179.4848138,-1.39E-14,0.379467982,9.79E-05,2.86E-08,173.7779993,2.85E-14,0.348357237,8.32E-05,2.58E-08,135.2813361,-0.08150367,0.001782459,151.8637321,-0.129331209,0.001643509
UC4D2620011N00A5002+01AA09028+5,362.78151,77,44.8,86,42.294,179.2155314,-3.61E-15,0.368338006,9.33E-05,2.79E-08,178.6012244,-1.81E-14,0.349175756,8.75E-05,2.65E-08,107.538248,0.101538604,0.001742538,107.8149192,-0.09147263,0.00165792
UC4D2620013P00A5002+01AA10801+5,376.15916,84,39.928,90,39.928,176.4690194,-4.52E-14,0.379080967,9.53E-05,2.70E-08,170.0402595,7.22E-16,0.351564357,8.43E-05,2.61E-08,135.2164108,-0.125300018,0.00171098,140.4847413,-0.199538051,0.001585697
UC4D2620014E00A5002+01AA10826+5,376.274275,81,44.8,87,42.294,195.1037212,1.61E-15,0.349514083,8.50E-05,2.23E-08,171.5308448,-9.78E-15,0.344153438,8.12E-05,2.36E-08,203.7479741,0.009757214,0.001650618,186.0825336,-0.058861813,0.001685212
UC4D2620016300A5002+01AA11319+5,376.121395,86,39.928,92,39.928,181.0986241,-2.21E-14,0.372320836,9.06E-05,2.31E-08,186.759609,3.89E-16,0.34860001,8.50E-05,2.71E-08,181.2672298,-0.167242336,0.001680842,236.4860009,-0.114468063,0.001553881
UC4D2620016M00A5002+01AA10005+5,373.526725,81,42.294,86,42.294,183.8716394,-2.87E-14,0.370381145,9.33E-05,3.03E-08,176.4608643,2.44E-15,0.352945117,8.36E-05,2.44E-08,233.1886224,-0.171005974,0.001588126,155.361313,-0.059513804,0.001608686
UC4D2620016Q00A5002+01AA10008+5,375.230115,82,42.294,87,42.294,186.4024435,-3.80E-15,0.36900642,9.12E-05,2.52E-08,175.3269321,1.24E-15,0.344752933,7.95E-05,2.07E-08,160.2375994,-0.000479788,0.001660841,164.1508879,-0.013951569,0.001615286
UC4D2620018C00A5002+01AA08832+5,371.82535,79,44.8,84,44.8,184.7114684,-2.03E-14,0.359146032,8.90E-05,2.63E-08,184.2777156,-3.00E-15,0.33700603,8.09E-05,2.40E-08,131.090188,-0.126516663,0.001749385,155.5452763,-0.139209478,0.001644614
UC4D2620019000A5002+01AA01622+5,374.334025,78,44.8,85,42.294,183.0066188,-1.15E-14,0.362945114,8.65E-05,2.01E-08,166.8043476,-1.53E-15,0.356627437,8.46E-05,2.38E-08,142.5699606,-0.041650734,0.0017062,164.6220772,-0.1004163,0.001644666
UC4D262001A300A5002+01AA08127+5,381.77802,78,44.8,87,42.294,186.800332,1.38E-14,0.366590071,9.16E-05,2.50E-08,175.6658404,4.36E-15,0.342198493,7.96E-05,2.35E-08,108.6405044,0.104203762,0.001776521,203.1260893,0.016189862,0.001579219
UC4D262001A800A5002+01AA08132+5,377.36205,79,44.8,82,44.8,184.6309261,2.89E-15,0.360142778,8.36E-05,1.95E-08,175.6224044,1.73E-15,0.347762338,8.04E-05,2.20E-08,146.1957896,-0.044102585,0.001645117,147.7829638,-0.159968874,0.001650675
UC4D262001C800A5002+01AA05704+5,372.969025,75,47.455,86,42.294,186.8806115,-8.13E-15,0.359437881,8.63E-05,2.37E-08,177.2663747,-6.11E-15,0.348827633,8.28E-05,2.49E-08,146.4887463,-0.227307363,0.001661796,61.14329404,-0.008821406,0.00178929
UC4D262001CK00A5002+01AA05715+5,376.39108,82,42.294,91,39.928,183.5103573,3.50E-15,0.368690214,9.14E-05,2.54E-08,176.656095,-4.44E-16,0.352537915,8.49E-05,2.49E-08,183.4217264,-0.081769955,0.001578696,118.2405503,0.028789289,0.001676693
UC4D262001D500A5002+01AA10103+5,378.070095,79,44.8,84,44.8,188.5011359,1.07E-14,0.363403985,8.87E-05,2.39E-08,183.5580988,1.81E-14,0.338263775,7.74E-05,2.13E-08,178.3760645,-0.174938129,0.00174306,196.5011756,-0.22882347,0.00164877
UC4D262001D700A5002+01AA10105+5,375.569935,74,47.455,87,42.294,186.096601,-1.05E-15,0.365638558,8.96E-05,2.47E-08,183.9822789,-2.80E-14,0.346369201,8.31E-05,2.56E-08,155.2742176,-0.162757776,0.001715533,187.335067,-0.343757709,0.001648021
UC4D262001DA00A5002+01AA10108+5,378.925235,78,44.8,81,44.8,189.4613879,1.56E-14,0.363015677,8.79E-05,2.41E-08,178.1993057,-1.37E-14,0.352168023,8.52E-05,2.53E-08,236.9305793,-0.239039386,0.001655322,192.2659154,-0.152325729,0.001684053
UC4D262001GU00A5002+01AA01032+5,379.39577,80,42.294,87,42.294,174.8371477,2.72E-15,0.374401008,9.73E-05,3.29E-08,174.5225253,5.97E-15,0.346438508,8.29E-05,2.54E-08,134.6978957,-0.024900773,0.001742433,136.0666945,-0.04808094,0.001616584
UC4D262001JH00A5002+01AA08425+5,378.336465,75,47.455,87,42.294,187.4751054,2.60E-14,0.357620735,8.64E-05,2.20E-08,180.3986388,-1.14E-14,0.346689111,8.26E-05,2.57E-08,161.7396619,0.061797397,0.001704003,189.2941342,0.059922663,0.001636571
UC4D262001L900A5002+01AA01621+5,385.884915,76,47.455,84,42.294,196.5251272,-5.08E-15,0.35257094,8.29E-05,2.10E-08,172.7333806,-9.44E-16,0.357204175,8.74E-05,2.66E-08,147.5090293,-0.215685691,0.001630029,103.7760024,0.025255112,0.001776112
UC4D262001N600A5002+01AA08822+5,373.515415,78,44.8,84,42.294,186.2611288,-2.72E-14,0.361331238,9.18E-05,3.02E-08,173.8563623,2.54E-14,0.357103847,8.82E-05,2.77E-08,191.0398156,-0.12822174,0.001601555,136.6329279,-0.090944526,0.001713736
UC4D262001PC00A5002+01AA11430+5,372.691345,81,42.294,86,42.294,173.8802769,-1.01E-14,0.371073485,9.29E-05,2.65E-08,196.4492595,-1.15E-14,0.350572296,8.33E-05,2.36E-08,116.8020085,-0.053739506,0.001718449,135.5526675,0.059459543,0.001620372
UC4D262001QZ00A5002+01AA05021+5,368.100525,79,42.294,85,42.294,180.5354472,1.34E-14,0.378735298,9.71E-05,2.72E-08,174.0277369,-5.38E-15,0.35516938,8.44E-05,2.27E-08,68.62397013,-0.079134522,0.001739133,161.9998857,-0.052327777,0.001575103
UC4D262001RD00A5002+01AA02903+5,369.093205,81,42.294,86,44.8,180.6740923,1.05E-14,0.373263387,9.35E-05,2.69E-08,182.1070161,-1.06E-14,0.331964109,7.43E-05,2.23E-08,212.0442286,-0.08634198,0.001789248,157.0039095,-0.015968847,0.001627354
UC4D262001RE00A5002+01AA02904+5,372.701615,77,44.8,83,44.8,181.284719,-1.19E-14,0.367721536,9.15E-05,2.64E-08,180.4479289,1.78E-14,0.343953473,7.99E-05,2.18E-08,167.0158517,0.103916447,0.001722755,197.6248894,0.050004515,0.001632707
UC4D262001TH00A5002+01AA07411+5,379.6507,81,44.8,80,44.8,190.5118111,-7.41E-15,0.353872765,8.27E-05,2.02E-08,174.8569126,-1.61E-14,0.35365704,8.66E-05,2.64E-08,121.3693601,-0.097059615,0.001668474,154.3447588,0.021396574,0.001711587
UC4D262001TM00A5002+01AA07415+5,371.891845,83,42.294,89,42.294,190.5222645,-2.50E-15,0.363971495,9.01E-05,2.50E-08,180.3657569,1.74E-14,0.340020991,7.87E-05,2.22E-08,160.7766427,-0.065996809,0.001722395,182.3666166,-0.001204486,0.001655228
UC4D262001TQ00A5002+01AA07418+5,381.676425,83,42.294,80,44.8,186.3320921,-5.69E-15,0.357059214,8.82E-05,2.71E-08,185.4019346,3.52E-15,0.356044501,9.04E-05,2.74E-08,130.7977941,-0.216410977,0.001692568,170.1905068,0.03312131,0.001683967
UC4D262001VX00A5002+01AA11029+5,369.75133,82,42.294,85,42.294,192.733865,4.91E-15,0.363834625,8.94E-05,2.47E-08,173.0890196,2.22E-15,0.351033223,8.49E-05,2.58E-08,167.5491405,-0.111740408,0.001701704,202.8683977,-0.256733411,0.001654453
UC4D262001XQ00A5002+01AA00926+5,373.15564,82,42.294,86,42.294,181.0947852,-8.66E-15,0.361911363,9.26E-05,3.19E-08,163.7524698,-1.96E-14,0.34781523,8.23E-05,2.45E-08,166.0467791,0.142656326,0.00166609,137.3079862,0.160287959,0.001630407
UC4D262001XU00A5002+01AA00930+5,378.676935,83,42.294,86,42.294,176.9094673,1.44E-14,0.3583871,8.75E-05,2.64E-08,177.635642,9.19E-15,0.349144615,8.75E-05,2.59E-08,163.1545977,0.106643738,0.001621023,195.5949205,0.150234528,0.001656159
UC4D262001ZY00A5002+01AA12006+5,380.26443,86,39.928,86,42.294,183.3202149,-2.20E-14,0.365494566,8.98E-05,2.57E-08,177.8616186,3.80E-15,0.346469011,8.37E-05,2.70E-08,80.57681558,-0.352314152,0.001761575,155.4176774,-0.099581014,0.001648021
UC4D2620020100A5002+01AA12009+5,376.04866,77,44.8,86,42.294,180.9682797,6.80E-15,0.368707057,9.14E-05,2.60E-08,166.334713,-2.78E-16,0.350174772,8.28E-05,2.54E-08,212.3806548,-0.111940212,0.00164173,153.7608354,-0.062731514,0.001640436
UC4D2620020200A5002+01AA12010+5,374.190375,82,42.294,85,42.294,176.9312027,-9.21E-15,0.36223128,8.96E-05,2.65E-08,173.6872353,-3.67E-14,0.351896785,8.82E-05,2.66E-08,119.4765426,-0.187096145,0.001741892,192.8059195,-0.005695262,0.001636663
UC4D2620020F00A5002+01AA12023+5,382.325775,72,47.455,85,42.294,177.6633717,2.64E-14,0.371122636,9.27E-05,2.70E-08,180.2726765,-6.63E-15,0.355210155,8.62E-05,2.49E-08,162.9568186,-0.17194621,0.001658479,179.771772,-0.041456666,0.001622402
UC4D2620021600A5002+01AA07116+5,372.126885,80,42.294,83,44.8,177.8440867,-2.64E-15,0.372317384,9.35E-05,2.68E-08,176.1557435,2.96E-15,0.339563248,7.74E-05,2.08E-08,159.6818386,-0.073461698,0.00174804,150.3411413,0.129658413,0.001659381
